house_district,person_gender,Возрастной класс,person_exemption_group,sum
Замоскворечье,f,7-18,Дети инвалиды,0.0028682973468249543
Замоскворечье,f,7-18,Малоимущие,0.010357740419090112
Замоскворечье,f,7-18,Многодетные,0.030834196478368256
Замоскворечье,f,7-18,Молодые родители,0.00015934985260138634
Замоскворечье,f,75-90,,0.037287865508724406
Замоскворечье,f,<7,Многодетные,0.0050195203569436695
Замоскворечье,m,18-25,Инвалид,0.0017528483786152498
Замоскворечье,m,18-25,Малоимущие,0.0011951238945103976
Замоскворечье,m,18-25,Молодые родители,7.967492630069317e-05
Замоскворечье,m,18-25,,0.09664568560274081
Замоскворечье,m,25-45,Ветеран труда,0.0002390247789020795
Замоскворечье,m,25-45,Дети инвалиды,0.00015934985260138634
Замоскворечье,m,25-45,Инвалид,0.006453669030356147
Замоскворечье,m,25-45,Пенсионер,0.003983746315034659
Замоскворечье,m,45-60,Ветеран труда,0.0006373994104055454
Замоскворечье,m,45-60,Пенсионер,0.014660186439327543
Замоскворечье,m,60-75,Ветеран труда,0.03696916580352163
Замоскворечье,m,60-75,Многодетные,0.0007967492630069317
Замоскворечье,m,60-75,,0.07959525137439248
Замоскворечье,m,75-90,Ветеран труда,0.02183092980638993
Замоскворечье,m,75-90,Инвалид,0.012668313281810215
Замоскворечье,m,90<,,0.0028682973468249543
Замоскворечье,m,<7,Пенсионер,0.0002390247789020795
Замоскворечье,m,<7,,0.08461477173133615
Западное Дегунино,f,18-25,Беременность,0.0005682279405795925
Западное Дегунино,f,18-25,Инвалид,0.001136455881159185
Западное Дегунино,f,18-25,Молодые родители,0.001055280461076386
Западное Дегунино,f,18-25,Пенсионер,0.005925805666044321
Западное Дегунино,f,18-25,,0.09180940011364559
Западное Дегунино,f,25-45,Беременность,0.01213572530237844
Западное Дегунино,f,25-45,Малоимущие,4.0587710041399465e-05
Западное Дегунино,f,25-45,Многодетные,0.01720918905755337
Западное Дегунино,f,25-45,Молодые родители,0.022404415942852505
Западное Дегунино,f,25-45,,0.5595827583407744
Западное Дегунино,f,45-60,Ветеран труда,0.010431041480639662
Западное Дегунино,f,45-60,Молодые родители,0.0002435262602483968
Западное Дегунино,f,60-75,Ветеран труда,0.06936439646075168
Западное Дегунино,f,60-75,Инвалид,0.04277944638363503
Западное Дегунино,f,60-75,,0.0608815650620992
Западное Дегунино,f,7-18,Беременность,0.00016235084016559786
Западное Дегунино,f,7-18,Многодетные,0.016397434856725384
Западное Дегунино,f,75-90,,0.026097897556619856
Западное Дегунино,f,90<,Инвалид,0.0035311307736017533
Западное Дегунино,f,90<,,0.010471629190681063
Западное Дегунино,f,<7,Малоимущие,0.0028411397028979624
Западное Дегунино,f,<7,Многодетные,0.00227291176231837
Западное Дегунино,m,18-25,Малоимущие,0.001988797792028574
Западное Дегунино,m,25-45,Молодые родители,0.0053981654355061285
Западное Дегунино,m,25-45,Пенсионер,0.009010471629190681
Западное Дегунино,m,45-60,Инвалид,0.02122737235165192
Западное Дегунино,m,60-75,Ветеран труда,0.03198311551262278
Западное Дегунино,m,60-75,Многодетные,0.00016235084016559786
Западное Дегунино,m,7-18,Многодетные,0.01720918905755337
Западное Дегунино,m,7-18,,0.18382173877749816
Западное Дегунино,m,75-90,,0.012988067213247828
Западное Дегунино,m,90<,Инвалид,0.00040587710041399463
Западное Дегунино,m,90<,Пенсионер,0.001055280461076386
Западное Дегунино,m,90<,,0.0024758503125253675
Западное Дегунино,m,<7,Малоимущие,0.002110560922152772
Западное Дегунино,m,<7,,0.11401087750629109
Зюзино,f,18-25,Ветеран труда,3.1283238440843396e-05
Зюзино,f,18-25,Дети инвалиды,0.0009697803916661453
Зюзино,f,18-25,Молодые родители,0.0008759306763436151
Зюзино,f,18-25,,0.10323468685478321
Зюзино,f,25-45,Беременность,0.011950197084402177
Зюзино,f,25-45,Инвалид,0.006194081211286993
Зюзино,f,45-60,Многодетные,0.00985422010886567
Зюзино,f,45-60,Пенсионер,0.07242069699055247
Зюзино,f,60-75,Многодетные,3.1283238440843396e-05
Зюзино,f,7-18,Малоимущие,0.012106613276606394
Зюзино,f,90<,Ветеран труда,0.0005318150534943377
Зюзино,f,90<,,0.016830382281173745
Зюзино,f,<7,Дети инвалиды,0.0008446474379027717
Зюзино,f,<7,,0.10398548457736345
Зюзино,m,18-25,Ветеран труда,3.1283238440843396e-05
Зюзино,m,18-25,Дети инвалиды,0.0009384971532253019
Зюзино,m,18-25,Инвалид,0.0013451792529562661
Зюзино,m,18-25,Многодетные,0.003785271851342051
Зюзино,m,18-25,,0.09647750735156103
Зюзино,m,25-45,Многодетные,0.013420509291121816
Зюзино,m,45-60,,0.28320715760495524
Зюзино,m,60-75,Пенсионер,0.09654007382844272
Зюзино,m,7-18,Пенсионер,0.005630982919351811
Зюзино,m,7-18,,0.17822060939748482
Зюзино,m,75-90,Пенсионер,0.017549896765313145
Зюзино,m,90<,Ветеран труда,9.384971532253019e-05
Зюзино,m,90<,Пенсионер,0.002440092598385785
Зюзино,m,<7,Многодетные,0.0028154914596759057
Зюзино,m,<7,,0.10752049052117875
Зябликово,f,18-25,Малоимущие,0.0011776007933310608
Зябликово,f,18-25,Молодые родители,0.0007747373640335926
Зябликово,f,25-45,Ветеран труда,9.296848368403111e-05
Зябликово,f,25-45,Пенсионер,0.004555455700517525
Зябликово,f,25-45,,0.48653506461309615
Зябликово,f,45-60,Ветеран труда,0.00920387988471908
Зябликово,f,45-60,,0.24819486194180174
Зябликово,f,60-75,Пенсионер,0.19126716043261335
Зябликово,f,7-18,Беременность,3.0989494561343705e-05
Зябликово,f,7-18,Дети инвалиды,0.0030989494561343704
Зябликово,f,7-18,Инвалид,0.00030989494561343707
Зябликово,f,7-18,Многодетные,0.016331463633828133
Зябликово,f,7-18,Молодые родители,6.197898912268741e-05
Зябликово,f,75-90,Ветеран труда,0.033313706653444485
Зябликово,f,75-90,Инвалид,0.02919210387678577
Зябликово,f,75-90,,0.028138461061700083
Зябликово,f,90<,,0.009389816852087143
Зябликово,f,<7,,0.0881341225324615
Зябликово,m,18-25,Дети инвалиды,0.0006197898912268741
Зябликово,m,18-25,Молодые родители,6.197898912268741e-05
Зябликово,m,25-45,Многодетные,0.012457776813660169
Зябликово,m,25-45,Пенсионер,0.005702066999287242
Зябликово,m,25-45,,0.4494096501286064
Зябликово,m,60-75,Многодетные,0.00015494747280671853
Зябликово,m,60-75,,0.07043912113793424
Зябликово,m,7-18,Дети инвалиды,0.00502029811893768
Зябликово,m,7-18,Малоимущие,0.011404133998574484
Зябликово,m,7-18,Многодетные,0.016920264030493664
Зябликово,m,7-18,Молодые родители,3.0989494561343705e-05
Зябликово,m,90<,Пенсионер,0.0009296848368403111
Зябликово,m,90<,,0.0030989494561343704
Зябликово,m,<7,Малоимущие,0.0014874957389444977
Зябликово,m,<7,Многодетные,0.0019213486628033097
Ивановское,f,18-25,Беременность,0.000624145515068656
Ивановское,f,18-25,Дети инвалиды,0.0007430303750817334
Ивановское,f,18-25,Инвалид,0.000713309160078464
